BPA ID,Collection Site,Country,State,Sample date,Latitude,Longitude,Elevation,Current Land Use,Ecological Zone,Vegetation Type,Australian Soil Type Classification,FAO Soil Type Classification,Vegatation Total Cover,Dominant Trees,Site Slope,Slope Aspect,Profile Position,Drainage,Environment Event,Fire History,Fire Intensity,Last Change in Land Use,Immediate previous Land Use,Crop Rotation 1,Crop Rotation 2,Crop Rotation 3,Crop Rotation 4,Crop Rotation 5,Agrochemical Additions,Tillage,Site Comments,Horizon,Moisture,Colour,Gravel,Texture,Course Sand,Fine Sand,Sand,Silt,Clay,Ammonium Nitrogen,Nitrate Nitrogen,Phosphoros Colwell,Potassium Colwell,Sulphur,Organic Carbon,Conductivity,CaCl2 pH,H2O pH,DTPA Cu,DTPA Fe,DTPA Mn,DTPA Zn,Exc Al,Exc Ca,Exc Mg,Exc K,Exc Na,Boron Hot CaCl2,Total N,Total C
102.100.100.13542,Antarctic,,,,-66.47169,110.545515,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.322832,139.621872,,,,,,,Wilderness area,,,,,,,,,0.0,15.4794211977,,19.0,,,,74.1,6.9,,,,14.8,,,0.32,0.02145,,6.34,,,,,,,,,,,,
102.100.100.13543,Antarctic,,,,-66.471676,110.545433,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.442612,129.863037,,,,,,,Wilderness area,,,,,,,,,0.0,10.7749947355,,24.5,,,,55.6,19.9,,,,18.2,,,0.11,0.02182,,6.26,,,,,,,,,,,,
102.100.100.13544,Antarctic,,,,-66.471658,110.54533,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.519376,113.203865,,,,,,,Wilderness area,,,,,,,,,0.0,19.0874246472,,29.8,,,,61.0,9.2,,,,34.4,,,0.43,0.01556,,6.23,,,,,,,,,,,,
102.100.100.13545,Antarctic,,,,-66.471622,110.545125,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.834876,91.168114,,,,,,,Wilderness area,,,,,,,,,0.0,14.2099950309,,16.0,,,,61.0,23.0,,,,21.5,,,0.1,0.0347,,6.4,,,,,,,,,,,,
102.100.100.13546,Antarctic,,,,-66.471514,110.544508,44,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,1.768373,84.531502,,,,,,,Wilderness area,,,,,,,,,0.0,9.5184051795,,22.3,,,,70.8,6.9,,,,3.5,,,0.23,0.0359,,6.52,,,,,,,,,,,,
102.100.100.13547,Antarctic,,,,-66.471335,110.54348,45,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,2.143769,115.442245,,,,,,,Wilderness area,,,,,,,,,0.0,11.0015083996,,32.7,,,,61.0,6.3,,,,9.9,,,0.31,0.02545,,6.5,,,,,,,,,,,,
102.100.100.13548,Antarctic,,,,-66.4102,110.654869,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.807152,29.758083,,,,,,,Wilderness area,,,,,,,,,0.0,3.95972327036,,16.0,,,,80.9,3.1,,,,11.1,,,0.13,0.346,,6.7,,,,,,,,,,,,
102.100.100.13549,Antarctic,,,,-66.410201,110.654871,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.80159,29.729334,,,,,,,Wilderness area,,,,,,,,,0.0,4.28502111365,,27.7,,,,70.2,2.1,,,,3.5,,,0.09,0.262,,6.63,,,,,,,,,,,,
102.100.100.13550,Antarctic,,,,-66.410201,110.654875,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.785003,29.643671,,,,,,,Wilderness area,,,,,,,,,0.0,4.65780648367,,27.4,,,,69.2,3.4,,,,15.9,,,0.17,0.1538,,7.0,,,,,,,,,,,,
102.100.100.13551,Antarctic,,,,-66.410207,110.654889,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.709716,29.554802,,,,,,,Wilderness area,,,,,,,,,0.0,3.79545815468,,29.2,,,,67.5,3.3,,,,10.6,,,0.1,0.2386,,6.85,,,,,,,,,,,,
102.100.100.13552,Antarctic,,,,-66.410212,110.654838,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.815433,31.117874,,,,,,,Wilderness area,,,,,,,,,0.0,3.86840931449,,30.7,,,,66.9,2.4,,,,11.2,,,0.11,0.2064,,7.04,,,,,,,,,,,,
102.100.100.13553,Antarctic,,,,-66.41021,110.654835,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.838911,31.105644,,,,,,,Wilderness area,,,,,,,,,0.0,4.03404584583,,37.3,,,,60.7,2.0,,,,8.0,,,0.06,0.1471,,6.63,,,,,,,,,,,,
102.100.100.13555,Antarctic,,,,-66.410216,110.654849,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.746718,30.996004,,,,,,,Wilderness area,,,,,,,,,0.0,3.01402004519,,39.1,,,,58.9,2.1,,,,7.6,,,0.08,0.2151,,6.48,,,,,,,,,,,,
102.100.100.13556,Antarctic,,,,-66.410223,110.654796,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.826893,32.659832,,,,,,,Wilderness area,,,,,,,,,0.0,5.27347008316,,32.5,,,,65.2,2.2,,,,11.3,,,0.05,0.0724,,7.05,,,,,,,,,,,,
102.100.100.13557,Antarctic,,,,-66.410224,110.654796,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.816285,32.695534,,,,,,,Wilderness area,,,,,,,,,0.0,6.84195364092,,11.3,,,,85.3,3.4,,,,12.9,,,0.09,0.0722,,6.83,,,,,,,,,,,,
102.100.100.13558,Antarctic,,,,-66.410226,110.654807,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.768571,32.485882,,,,,,,Wilderness area,,,,,,,,,0.0,5.42539611024,,18.1,,,,79.3,2.5,,,,7.8,,,0.08,0.0703,,7.16,,,,,,,,,,,,
102.100.100.13559,Antarctic,,,,-66.410232,110.654826,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.673718,32.238941,,,,,,,Wilderness area,,,,,,,,,0.0,4.63561957182,,34.2,,,,63.6,2.2,,,,11.9,,,0.08,0.1115,,6.76,,,,,,,,,,,,
102.100.100.13560,Antarctic,,,,-66.410229,110.65495,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.407034,28.863901,,,,,,,Wilderness area,,,,,,,,,0.0,4.04990012385,,21.7,,,,75.5,2.8,,,,28.6,,,0.14,0.0628,,6.09,,,,,,,,,,,,
102.100.100.13561,Antarctic,,,,-66.410239,110.654916,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.421994,30.185761,,,,,,,Wilderness area,,,,,,,,,0.0,4.64365432332,,25.9,,,,72.1,2.0,,,,17.3,,,0.03,0.02559,,6.47,,,,,,,,,,,,
102.100.100.13562,Antarctic,,,,-66.410255,110.65489,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.359684,31.5625,,,,,,,Wilderness area,,,,,,,,,0.0,7.91983009361,,14.4,,,,83.7,1.9,,,,15.7,,,0.04,0.02351,,7.08,,,,,,,,,,,,
102.100.100.13563,Antarctic,,,,-66.410258,110.655037,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.14296,28.706566,,,,,,,Wilderness area,,,,,,,,,0.0,6.28368695282,,18.1,,,,79.2,2.8,,,,26.6,,,0.18,0.0722,,6.74,,,,,,,,,,,,
102.100.100.13564,Antarctic,,,,-66.410266,110.654997,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.144995,29.25445,,,,,,,Wilderness area,,,,,,,,,0.0,3.68403789862,,33.1,,,,64.4,2.5,,,,9.6,,,0.06,0.0484,,7.18,,,,,,,,,,,,
102.100.100.13565,Antarctic,,,,-66.410283,110.654973,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.091818,30.624378,,,,,,,Wilderness area,,,,,,,,,0.0,3.73155090628,,23.1,,,,74.9,2.0,,,,12.4,,,0.08,0.1439,,6.98,,,,,,,,,,,,
102.100.100.,Antarctic,,,,-66.410313,110.655205,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,5.906221,30.067247,,,,,,,Wilderness area,,,,,,,,,0.0,1.73606465778,,36.6,,,,61.6,1.8,,,,13.0,,,0.08,0.0812,,6.77,,,,,,,,,,,,
102.100.100.13567,Antarctic,,,,-66.410327,110.655174,27,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,5.827968,30.275761,,,,,,,Wilderness area,,,,,,,,,0.0,1.52742723295,,37.6,,,,60.1,2.3,,,,20.8,,,0.11,0.269,,6.82,,,,,,,,,,,,
102.100.100.13568,Antarctic,,,,-66.410342,110.655141,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,5.717931,30.556086,,,,,,,Wilderness area,,,,,,,,,0.0,2.09406259733,,25.0,,,,73.1,1.9,,,,11.0,,,0.05,0.278,,6.85,,,,,,,,,,,,
102.100.100.13569,Antarctic,,,,-66.410488,110.655712,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,5.447255,38.751347,,,,,,,Wilderness area,,,,,,,,,0.0,3.35686304196,,33.3,,,,64.2,2.5,,,,28.2,,,0.04,0.1777,,6.81,,,,,,,,,,,,
102.100.100.13570,Antarctic,,,,-66.4105,110.655685,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,5.410436,39.288315,,,,,,,Wilderness area,,,,,,,,,0.0,2.43369781461,,29.1,,,,68.6,2.2,,,,16.2,,,0.06,0.297,,7.15,,,,,,,,,,,,
102.100.100.13571,Antarctic,,,,-66.410516,110.655654,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,5.299832,40.05109,,,,,,,Wilderness area,,,,,,,,,0.0,3.24102384904,,39.7,,,,57.0,3.3,,,,17.6,,,0.07,0.422,,6.8,,,,,,,,,,,,
102.100.100.13572,Antarctic,,,,-66.410784,110.656553,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.913465,26.009426,,,,,,,Wilderness area,,,,,,,,,0.0,1.95457094784,,32.8,,,,64.7,2.4,,,,21.9,,,0.04,0.386,,6.97,,,,,,,,,,,,
102.100.100.13573,Antarctic,,,,-66.410785,110.656559,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.928591,25.827883,,,,,,,Wilderness area,,,,,,,,,0.0,2.35310284355,,39.6,,,,56.5,3.9,,,,19.3,,,0.03,0.2457,,7.1,,,,,,,,,,,,
102.100.100.13574,Antarctic,,,,-66.410788,110.656565,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.945969,25.572887,,,,,,,Wilderness area,,,,,,,,,0.0,2.08421747536,,34.2,,,,64.0,1.9,,,,20.4,,,0.05,0.1631,,7.04,,,,,,,,,,,,
102.100.100.13575,Antarctic,,,,-66.410786,110.656568,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.947592,25.615276,,,,,,,Wilderness area,,,,,,,,,0.0,3.40758315523,,23.4,,,,74.4,2.2,,,,21.5,,,0.03,0.1473,,7.11,,,,,,,,,,,,
102.100.100.13576,Antarctic,,,,-66.410794,110.65653,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.897213,25.534285,,,,,,,Wilderness area,,,,,,,,,0.0,2.30800232585,,45.0,,,,52.9,2.1,,,,22.9,,,0.015,0.2147,,6.11,,,,,,,,,,,,
102.100.100.13577,Antarctic,,,,-66.410796,110.656531,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.904154,25.364948,,,,,,,Wilderness area,,,,,,,,,0.0,2.46738334739,,40.1,,,,57.9,2.0,,,,20.4,,,0.015,0.2386,,6.93,,,,,,,,,,,,
102.100.100.13578,Antarctic,,,,-66.410798,110.656533,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.913603,25.187977,,,,,,,Wilderness area,,,,,,,,,0.0,3.6791472165,,40.9,,,,57.0,2.0,,,,20.4,,,0.05,0.282,,6.99,,,,,,,,,,,,
102.100.100.13579,Antarctic,,,,-66.410804,110.656542,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.94684,24.643482,,,,,,,Wilderness area,,,,,,,,,0.0,3.21627907889,,44.9,,,,52.4,2.7,,,,25.1,,,0.04,0.1804,,7.15,,,,,,,,,,,,
102.100.100.13580,Antarctic,,,,-66.41081,110.656503,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.881304,24.414982,,,,,,,Wilderness area,,,,,,,,,0.0,3.6767684637,,27.8,,,,70.6,1.6,,,,21.4,,,0.07,0.1238,,6.93,,,,,,,,,,,,
102.100.100.13581,Antarctic,,,,-66.41081,110.656503,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.881304,24.414982,,,,,,,Wilderness area,,,,,,,,,0.0,3.91401074338,,23.4,,,,74.5,2.1,,,,19.8,,,0.07,0.1731,,6.82,,,,,,,,,,,,
102.100.100.13582,Antarctic,,,,-66.410813,110.656507,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.897784,24.085377,,,,,,,Wilderness area,,,,,,,,,0.0,3.66603072256,,41.7,,,,55.3,3.0,,,,23.2,,,0.07,0.2028,,6.7,,,,,,,,,,,,
102.100.100.13583,Antarctic,,,,-66.410815,110.656514,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,3.916719,23.915651,,,,,,,Wilderness area,,,,,,,,,0.0,2.85265713712,,20.2,,,,78.4,1.5,,,,19.4,,,0.04,0.1349,,6.71,,,,,,,,,,,,
102.100.100.13584,Antarctic,,,,-66.410804,110.656639,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.05698,24.844303,,,,,,,Wilderness area,,,,,,,,,0.0,1.63497602818,,32.1,,,,66.8,1.1,,,,25.7,,,0.05,0.0445,,6.73,,,,,,,,,,,,
102.100.100.13585,Antarctic,,,,-66.410823,110.656607,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.083929,23.529356,,,,,,,Wilderness area,,,,,,,,,0.0,3.43678522327,,25.8,,,,73.0,1.3,,,,43.5,,,0.1,0.0469,,6.6,,,,,,,,,,,,
102.100.100.13586,Antarctic,,,,-66.410836,110.656585,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.108409,22.453232,,,,,,,Wilderness area,,,,,,,,,0.0,3.15686878014,,25.5,,,,72.1,2.4,,,,31.3,,,0.14,0.1829,,6.58,,,,,,,,,,,,
102.100.100.13587,Antarctic,,,,-66.410833,110.65674,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.21504,24.582661,,,,,,,Wilderness area,,,,,,,,,0.0,1.93839883189,,37.3,,,,61.1,1.7,,,,38.0,,,0.08,0.0813,,6.83,,,,,,,,,,,,
102.100.100.13588,Antarctic,,,,-66.41085,110.656701,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.248419,23.855248,,,,,,,Wilderness area,,,,,,,,,0.0,4.01741859346,,35.6,,,,61.9,2.5,,,,48.0,,,0.12,0.0345,,6.85,,,,,,,,,,,,
102.100.100.13589,Antarctic,,,,-66.410864,110.656671,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.284053,23.142876,,,,,,,Wilderness area,,,,,,,,,0.0,2.17655449311,,36.6,,,,60.1,3.2,,,,23.9,,,0.12,0.285,,6.55,,,,,,,,,,,,
102.100.100.13590,Antarctic,,,,-66.410893,110.656897,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.309009,22.204416,,,,,,,Wilderness area,,,,,,,,,0.0,2.54202272876,,35.0,,,,61.8,3.2,,,,73.0,,,0.15,0.1563,,6.8,,,,,,,,,,,,
102.100.100.13591,Antarctic,,,,-66.410908,110.656868,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.388176,23.113892,,,,,,,Wilderness area,,,,,,,,,0.0,1.49316646499,,37.7,,,,60.9,1.4,,,,30.3,,,0.06,0.2496,,6.39,,,,,,,,,,,,
102.100.100.13592,Antarctic,,,,-66.410922,110.656841,28,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,4.466299,24.040459,,,,,,,Wilderness area,,,,,,,,,0.0,2.67093002753,,26.3,,,,71.7,2.1,,,,33.9,,,0.11,0.123,,6.28,,,,,,,,,,,,
102.100.100.13593,Antarctic,,,,-66.411063,110.657416,29,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,5.775914,321.504517,,,,,,,Wilderness area,,,,,,,,,0.0,3.70274555067,,19.7,,,,78.2,2.1,,,,92.3,,,0.12,0.0765,,6.57,,,,,,,,,,,,
102.100.100.13594,Antarctic,,,,-66.41108,110.657379,29,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.104397,319.857361,,,,,,,Wilderness area,,,,,,,,,0.0,7.74330608191,,10.9,,,,78.5,10.6,,,,236.4,,,0.03,0.1204,,6.28,,,,,,,,,,,,
102.100.100.13595,Antarctic,,,,-66.411095,110.657351,29,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,6.376678,337.113892,,,,,,,Wilderness area,,,,,,,,,0.0,2.79047274499,,18.9,,,,79.6,1.4,,,,92.8,,,0.09,0.1161,,6.33,,,,,,,,,,,,
102.100.100.13596,Antarctic,,,,-66.411347,110.658266,36,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.828866,333.919861,,,,,,,Wilderness area,,,,,,,,,0.0,7.60929913664,,13.4,,,,76.9,9.7,,,,216.5,,,0.015,0.1365,,6.73,,,,,,,,,,,,
102.100.100.13597,Antarctic,,,,-66.411349,110.658265,36,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.822476,333.968109,,,,,,,Wilderness area,,,,,,,,,0.0,4.42443199395,,25.4,,,,72.5,2.1,,,,165.5,,,0.015,0.116,,6.78,,,,,,,,,,,,
102.100.100.13598,Antarctic,,,,-66.411352,110.658267,36,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.805808,334.017609,,,,,,,Wilderness area,,,,,,,,,0.0,6.11756967489,,18.6,,,,74.3,7.1,,,,213.5,,,0.04,0.25,,6.65,,,,,,,,,,,,
102.100.100.13599,Antarctic,,,,-66.411359,110.658277,36,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.751475,334.066284,,,,,,,Wilderness area,,,,,,,,,0.0,4.58815735512,,17.0,,,,78.4,4.6,,,,217.6,,,0.07,0.1992,,6.75,,,,,,,,,,,,
102.100.100.13600,Antarctic,,,,-66.411362,110.65824,36,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.788379,334.695953,,,,,,,Wilderness area,,,,,,,,,0.0,3.767704564,,33.8,,,,62.5,3.7,,,,126.2,,,0.04,0.1097,,6.79,,,,,,,,,,,,
102.100.100.13601,Antarctic,,,,-66.411361,110.658242,36,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.793082,334.632294,,,,,,,Wilderness area,,,,,,,,,0.0,3.50484163879,,25.6,,,,69.4,4.9,,,,157.5,,,0.08,0.1561,,6.74,,,,,,,,,,,,
102.100.100.13602,Antarctic,,,,-66.411362,110.658244,36,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.782749,334.631073,,,,,,,Wilderness area,,,,,,,,,0.0,2.33361040502,,16.8,,,,81.3,1.9,,,,75.7,,,0.07,0.0648,,6.47,,,,,,,,,,,,
102.100.100.13603,Antarctic,,,,-66.411366,110.658253,36,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.751227,334.588837,,,,,,,Wilderness area,,,,,,,,,0.0,2.71060531418,,24.1,,,,73.8,2.1,,,,84.3,,,0.07,0.1415,,6.46,,,,,,,,,,,,
102.100.100.13604,Antarctic,,,,-66.411375,110.658213,36,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.746285,335.492126,,,,,,,Wilderness area,,,,,,,,,0.0,2.1189732036,,37.2,,,,61.1,1.7,,,,99.2,,,0.04,0.0717,,6.57,,,,,,,,,,,,
102.100.100.13605,Antarctic,,,,-66.411376,110.658212,36,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.737864,335.546265,,,,,,,Wilderness area,,,,,,,,,0.0,2.97361199214,,20.5,,,,77.1,2.5,,,,98.7,,,0.1,0.1034,,6.58,,,,,,,,,,,,
102.100.100.13606,Antarctic,,,,-66.411377,110.65822,37,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.727394,335.458191,,,,,,,Wilderness area,,,,,,,,,0.0,2.54327806073,,35.8,,,,63.5,0.7,,,,56.1,,,0.04,0.059,,6.42,,,,,,,,,,,,
102.100.100.13607,Antarctic,,,,-66.41138,110.658226,37,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.721561,335.514587,,,,,,,Wilderness area,,,,,,,,,0.0,2.80930105921,,21.5,,,,77.0,1.5,,,,112.0,,,0.06,0.1554,,6.4,,,,,,,,,,,,
102.100.100.13608,Antarctic,,,,-66.411378,110.658353,37,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.583379,333.322113,,,,,,,Wilderness area,,,,,,,,,0.0,1.66084666953,,25.3,,,,72.6,2.1,,,,60.4,,,0.08,0.1056,,6.59,,,,,,,,,,,,
102.100.100.13609,Antarctic,,,,-66.411393,110.658319,37,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.597798,334.344055,,,,,,,Wilderness area,,,,,,,,,0.0,7.29240171371,,17.2,,,,71.4,11.4,,,,178.2,,,0.015,0.1303,,6.43,,,,,,,,,,,,
102.100.100.13610,Antarctic,,,,-66.411407,110.658292,37,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.618695,335.450836,,,,,,,Wilderness area,,,,,,,,,0.0,3.85802938839,,20.2,,,,77.0,2.8,,,,141.1,,,0.04,0.1228,,6.36,,,,,,,,,,,,
102.100.100.13611,Antarctic,,,,-66.411403,110.658441,38,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.272329,335.242188,,,,,,,Wilderness area,,,,,,,,,0.0,2.362721433,,29.3,,,,69.5,1.2,,,,157.3,,,0.05,0.0723,,6.89,,,,,,,,,,,,
102.100.100.13612,Antarctic,,,,-66.411415,110.658411,38,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.333843,335.104004,,,,,,,Wilderness area,,,,,,,,,0.0,2.46072774334,,20.9,,,,77.7,1.3,,,,85.6,,,0.08,0.0805,,6.54,,,,,,,,,,,,
102.100.100.13613,Antarctic,,,,-66.411432,110.658381,38,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.383613,335.105652,,,,,,,Wilderness area,,,,,,,,,0.0,7.95337092617,,17.2,,,,51.4,31.5,,,,481.2,,,0.07,0.46,,6.87,,,,,,,,,,,,
102.100.100.13614,Antarctic,,,,-66.411454,110.658624,39,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.597716,340.16864,,,,,,,Wilderness area,,,,,,,,,0.0,3.56066695229,,21.7,,,,76.6,1.7,,,,98.6,,,0.06,0.0784,,6.6,,,,,,,,,,,,
102.100.100.13615,Antarctic,,,,-66.411465,110.658594,39,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.700346,339.359619,,,,,,,Wilderness area,,,,,,,,,0.0,1.98174140895,,29.7,,,,68.0,2.3,,,,71.1,,,0.09,0.1338,,6.67,,,,,,,,,,,,
102.100.100.13616,Antarctic,,,,-66.41148,110.658573,39,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.920921,339.271179,,,,,,,Wilderness area,,,,,,,,,0.0,4.07573978931,,30.0,,,,64.7,5.3,,,,166.8,,,0.03,0.1688,,7.09,,,,,,,,,,,,
102.100.100.13617,Antarctic,,,,-66.411622,110.659147,42,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.793655,353.370056,,,,,,,Wilderness area,,,,,,,,,0.0,3.14289478752,,22.6,,,,75.7,1.7,,,,117.8,,,0.05,0.1055,,6.65,,,,,,,,,,,,
102.100.100.13618,Antarctic,,,,-66.411635,110.659114,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.961567,354.330994,,,,,,,Wilderness area,,,,,,,,,0.0,3.88358516738,,30.5,,,,67.2,2.3,,,,92.7,,,0.06,0.0631,,6.62,,,,,,,,,,,,
102.100.100.13619,Antarctic,,,,-66.41165,110.659089,43,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,9.085471,355.198151,,,,,,,Wilderness area,,,,,,,,,0.0,7.86784858715,,14.2,,,,60.0,25.8,,,,667.0,,,0.1,0.557,,7.24,,,,,,,,,,,,
102.100.100.13620,Antarctic,,,,-66.411901,110.660013,46,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,7.916985,25.193537,,,,,,,Wilderness area,,,,,,,,,0.0,5.08202538194,,27.0,,,,63.3,9.7,,,,182.7,,,0.015,0.1237,,6.92,,,,,,,,,,,,
102.100.100.13621,Antarctic,,,,-66.411916,110.659992,46,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.063132,24.713263,,,,,,,Wilderness area,,,,,,,,,0.0,2.97854270052,,25.9,,,,70.6,3.4,,,,101.1,,,0.09,0.0892,,6.58,,,,,,,,,,,,
102.100.100.13622,Antarctic,,,,-66.411929,110.659956,47,Wilderness area,Polar,Moss and lichen,,CRYOSOLS,10.0,,8.083379,24.131804,,,,,,,Wilderness area,,,,,,,,,0.0,3.97566842741,,30.7,,,,64.5,4.8,,,,83.1,,,0.015,0.1142,,6.98,,,,,,,,,,,,
102.100.100.13729,Credo Salmon Gum plot,,,,-30.19191,120.655109722,437,Nature conservation,Temperate,Woodland,,,100.0,11.0,0.0,,,,,,,,,,,,,,,,,0.0,,11,0.0,3.0,,,38.6,50.6,10.8,0.0001,8.0,3.0,295.0,83.3,0.62,0.779,8.5,9.4,4.26,6.94,2.43,0.28,0.124,12.49,10.41,0.76,7.74,9.74,,
102.100.100.13730,Credo Salmon Gum plot,,,,-30.19191,120.655109722,437,Nature conservation,Temperate,Woodland,,,100.0,11.0,0.0,,,,,,,,,,,,,,,,,20.0,,11,5.0,3.0,,,27.1,61.4,11.6,1.0,0.0001,5.0,485.0,4.6,1.33,0.136,7.8,8.5,2.61,5.69,5.44,0.48,0.099,15.07,6.41,1.24,0.83,1.48,,
102.100.100.13731,Credo Gimlet Plot,,,,-30.1915808333,120.651730556,438,Nature conservation,Temperate,Woodland,,,100.0,16.0,0.0,,,,,,,,,,,,,,,,,0.0,,11,0.0,3.0,,,36.8,43.5,19.7,0.0001,0.0001,4.0,245.0,3.8,0.78,0.125,6.9,7.8,2.6,5.68,9.0,0.49,0.097,7.37,6.12,0.63,1.94,1.03,,
102.100.100.13732,Credo Gimlet Plot,,,,-30.1915808333,120.651730556,438,Nature conservation,Temperate,Woodland,,,100.0,16.0,0.0,,,,,,,,,,,,,,,,,20.0,,11,10-15,3.0,,,33.1,50.0,16.9,1.0,6.0,3.0,195.0,92.3,0.64,1.045,8.3,9.2,3.7,10.48,4.12,0.28,0.111,13.41,12.14,0.5,8.99,14.05,,
